id,translation
10,"{'de': 'Vor Neugierde brennend, rannte sie ihm nach über den Grasplatz, und kam noch zur rechten Zeit, um es in ein großes Loch unter der Hecke schlüpfen zu sehen.', 'eo': 'La scivolemo en ŝi ekflamiĝis! Tuj ŝi ekkuris post ĝi trans la kampon, kaj alvenis al tuneleto sub la kreskaĵa barilo ĝustatempe por vidi la kuniklon malaperi en ĝin.'}"
11,"{'de': 'Den nächsten Augenblick war sie ihm nach in das Loch hineingesprungen, ohne zu bedenken, wie in aller Welt sie wieder herauskommen könnte.', 'eo': 'Ne konsiderinte eĉ unu momenton, kiamaniere ŝi reeliĝos, Alicio postkuris ĝin en la tuneleton.'}"
12,"{'de': 'Der Eingang zum Kaninchenbau lief erst geradeaus, wie ein Tunnel, und ging dann plötzlich abwärts; ehe Alice noch den Gedanken fassen konnte sich schnell festzuhalten, fühlte sie schon, daß sie fiel, wie es schien, in einen tiefen, tiefen Brunnen.', 'eo': 'La tunelo, ĉe la unuaj paŝoj, kondukis rekte antaŭen, same kiel fervoja tunelo, sed poste dekliniĝis malsupren kaj fariĝis kruta. Tio okazis tiel subite ke Alicio, ne havinte tempon por malakceliĝi, trovis sin vole nevole defalanta tre profundan ŝakton.'}"
13,"{'de': 'Entweder mußte der Brunnen sehr tief sein, oder sie fiel sehr langsam; denn sie hatte Zeit genug, sich beim Fallen umzusehen und sich zu wundern, was nun wohl geschehen würde.', 'eo': 'Nu, aŭ la ŝakto estis efektive tre profunda, aŭ ŝi falis tre malrapide; ĉar dum la daŭro de tiu stranga defalo, ne mankis al ŝi tempo por trankvile ĉirkaŭrigardi kaj por konjekti pri kio estas okazonta.'}"
14,"{'de': 'Zuerst versuchte sie hinunter zu sehen, um zu wissen wohin sie käme, aber es war zu dunkel etwas zu erkennen.', 'eo': 'Unue, ŝi klopodis rigardi malsupren por esplori al kio ŝi alvenas; sed klopodis vane, ĉar estis tie tro mallume.'}"
15,"{'de': 'Da besah sie die Wände des Brunnens und bemerkte, daß sie mit Küchenschränken und Bücherbrettern bedeckt waren; hier und da erblickte sie Landkarten und Bilder, an Haken aufgehängt.', 'eo': 'Tiam ŝi ekobservis la murojn de la ŝakto, kaj rimarkis ke ili estas plenaj de ŝrankoj kaj librobretoj; ankaŭ, tie ĉi kaj tie, ŝi preterfalis landkartojn kaj bildojn pendigitajn de najloj.'}"
16,"{'de': 'Sie nahm im Vorbeifallen von einem der Bretter ein Töpfchen mit der Aufschrift: »Eingemachte Apfelsinen«, aber zu ihrem großen Verdruß war es leer.', 'eo': 'Poste ŝi, preterpasante, deprenis de apuda breto unu fruktaĵujon; sur ĝi per grandaj literoj estas skribita MARMELADO. Sed jen por ŝi granda ĉagreno; ĉar, enrigardante, la avidaj okuloj vidis—nur blankan malplenon!'}"
17,"{'de': 'Sie wollte es nicht fallen lassen, aus Furcht Jemand unter sich zu töten; und es gelang ihr, es in einen andern Schrank, an dem sie vorbeikam, zu schieben.', 'eo': 'Ŝi ne volis lasi fali la fajencaĵon, pro la timo mortigi per ĝi iun subulon, sed sukcesis post kelkaj momentoj remeti ĝin, preterpasante, en ŝrankon.'}"
18,"{'de': '»Nun!« dachte Alice bei sich, »nach einem solchen Fall werde ich mir nichts daraus machen, wenn ich die Treppe hinunter stolpere. Wie mutig sie mich zu Haus finden werden!', 'eo': '""Nu,"" pensis Alicio, ""kiam mi rakontos en la hejmo pri ĉi tiu falego, ĉiuj admiros mian maltimon; kaj, estonte, eĉ pri falo de l\' supro ĝis malsupro de l\' ŝtuparo mi nezorge ridos; kaj se mi falos eĉ de la tegmento, mi kredeble ne multe priparolos la falon.""'}"
19,"{'de': 'Ich würde nicht viel Redens machen, wenn ich selbst von der Dachspitze hinunter fiele!« (Was sehr wahrscheinlich war.)', 'eo': '(Tion oni povas kredi.)'}"
20,"{'de': 'Hinunter, hinunter, hinunter!', 'eo': 'Malsupren, ankoraŭ malsupren! Ĉu neniam la falo finiĝos?'}"
21,"{'de': 'Wollte denn der Fall nie endigen ? »Wie viele Meilen ich wohl jetzt gefallen bin!« sagte sie laut. »Ich muß ungefähr am Mittelpunkt der Erde sein.', 'eo': '""Mi volus scii,"" diris ŝi laŭte, ""kiom da kilometroj mi jam falis. Mi nepre alproksimiĝas la ter-centron.'}"
22,"{'de': 'Laß sehen: das wären achthundert und fünfzig Meilen, glaube ich -«', 'eo': 'Tio estus, laŭ mi, preskaŭ ses kaj duono miloj da kilometroj.""'}"
23,"{'de': '(denn ihr müßt wissen, Alice hatte dergleichen in der Schule gelernt, und obgleich dies keine sehr gute Gelegenheit war, ihre Kenntnisse zu zeigen, da Niemand zum Zuhören da war, so übte sie es sich doch dabei ein) » – ja, das ist ungefähr die Entfernung; aber zu welchem Länge und Breitegrade ich wohl gekommen sein mag?« (Alice hatte nicht den geringsten Begriff, was weder Längengrad noch Breitegrad war; doch klangen ihr die Worte großartig und nett zu sagen.', 'eo': '(Alicio jam antaŭe lernis en la lernĉambro kelkajn tiuspecajn faktojn, kaj kvankam la nuna tempo ne estis—pro manko da aŭskultantoj—oportuna por elmontri sian klerecon, tamen estis por ŝi bona praktiko tradiri la faktojn.) ""Jes, tio estas certe la ĝusta interspaco, sed en kian latitudon aŭ longitudon mi penetris?""'}"
24,"{'de': 'Bald fing sie wieder an. »Ob ich wohl ganz durch die Erde fallen werde!', 'eo': '(Pri kio estas latitudo kaj longitudo Alicio havis nenian ideon, sed nur elparoli tiajn belege majestajn vortojn kvazaŭ donis al ŝi agrablajn sentojn.)'}"
25,"{'de': 'Wie komisch das sein wird, bei den Leuten heraus zu kommen, die auf dem Kopfe gehen! die Antipathien, glaube ich.« (Diesmal war es ihr ganz lieb, daß Niemand zuhörte, denn das Wort klang ihr gar nicht recht.) »Aber natürlich werde ich sie fragen müssen, wie das Land heißt.', 'eo': 'Post ne longe ŝi rekomencis:—""Eble mi trafalos tra la tuta terglobo! kaj estos tre, tre strange elfali inter la homoj kiuj marŝas kapmalsupre! mi kredas ke oni nomas ilin la Antipatioj."" (Ĉe eksono de tiu strangaĵo ŝi certe ne sopiris aŭskultantojn); ""mi ja devos demandi al ili en kiun landon mi enfalis, dirante \'Bonvolu, Sinjorino, diri al mi ĉu tiu ĉi lando estas Nov-Zelando aŭ Aŭstralio?\'""'}"
26,"{'de': 'Bitte, liebe Dame, ist dies Neuseeland oder Australien?« (Und sie versuchte dabei zu knicksen, denkt doch, knicksen, wenn man durch die Luft fällt!', 'eo': ""(Ŝi penis klinsaluti! Imagu al vi, karaj legantoj, kiel oni povus klinsaluti falante tra l' aero.""}"
27,"{'de': 'Könntet ihr das fertig kriegen?) »Aber sie werden mich für ein unwissendes kleines Mädchen halten, wenn ich frage !', 'eo': 'Ĉu vi povus tion fari?) ""Sed ŝi nepre nomus min malklera bubino.'}"
28,"{'de': 'Nein, es geht nicht an zu fragen; vielleicht sehe ich es irgendwo angeschrieben.«', 'eo': 'Do, nur malutilus demandi tion! Pli bone estus serĉi la nomon ie sur la muroj surskribitan.""'}"
29,"{'de': 'Hinunter, hinunter, hinunter!', 'eo': 'Malsupren, ankoraŭ malsupren!'}"
30,"{'de': 'Sie konnte nichts weiter tun, also fing Alice bald wieder zu sprechen an. »Dinah wird mich gewiß heut Abend recht suchen!« (Dinah war die Katze.) »Ich hoffe, sie werden ihren Napf Milch zur Teestunde nicht vergessen.', 'eo': 'Krom babili ja estis nenio por fari, sekve Alicio baldaŭ denove ekparolis: ""Hodiaŭ vespere Dajna tre sopiros min.""'}"
31,"{'de': 'Dinah !', 'eo': '(Dajna estas ŝia kato.)'}"
32,"{'de': 'Miez! ich wollte, du wärest hier unten bei mir.', 'eo': '""Mi esperas ke ĉe la temanĝo oni ne forgesos ŝian subtason da lakto.'}"
33,"{'de': 'Mir ist nur bange, es gibt keine Mäuse in der Luft; aber du könntest einen Spatzen fangen; die wird es hier in der Luft wohl geben, glaubst du nicht?', 'eo': ""Dajna, vi karul', ho se vi nur estus tie ĉi kun mi! Ne estas musoj en la aero, sed vesperton vi eble povus kapti, kaj vesperto ja tre similas al muso.""}"
34,"{'de': 'Und Katzen fressen doch Spatzen?« Hier wurde Alice etwas schläfrig und redete halb im Traum fort. »Fressen Katzen gern Spatzen?', 'eo': 'Sed ĉu katoj manĝas vespertojn?"" Alicio okaze nun fariĝis dormema, kaj dorme ripetadis:—""Ĉu katoj manĝas vespertojn?'}"
35,"{'de': 'Fressen Katzen gern Spatzen? Fressen Spatzen gern Katzen?« Und da ihr Niemand zu antworten brauchte, so kam es gar nicht darauf an, wie sie die Frage stellte.', 'eo': 'Ĉu katoj manĝas vespertojn?"" kaj iafoje ŝi ĉuis anstataŭe ""Ĉu katojn manĝas vespertoj?"" (Ĉar ŝi kapablis respondi nek unu nek alian el la du demandoj, ne tre grave estis kiun ""ĉuon"" ŝi esprimis.)'}"
36,"{'de': 'Sie fühlte, daß sie einschlief und hatte eben angefangen zu träumen, sie gehe Hand in Hand mit Dinah spazieren, und frage sie ganz ernsthaft: »Nun, Dinah, sage die Wahrheit, hast du je einen Spatzen gefressen ?« da mit einem Male, plump! plump! kam sie auf einen Haufen trockenes Laub und Reisig zu liegen, und der Fall war aus.', 'eo': 'Ŝi sentis sin ekdormanta, kaj ĵus komencis sonĝi ke ŝi marŝas mano en mano kun Dajna kaj diras al ŝi tre solene:—""Dajna, vi diru al mi la veron; ĉu iam vi manĝis vesperton?"" kiam (ho, la surprizego!) subite ŝi falis plomp! sur amason da sekaj folioj. La falego efektive finiĝis!'}"
37,"{'de': 'Alice hatte sich gar nicht weh getan.', 'eo': 'Pro la folioj ŝi ricevis nenian vundon.'}"
38,"{'de': 'Sie sprang sogleich auf und sah in die Höhe; aber es war dunkel über ihr.', 'eo': 'Do, stariginte sin sur la piedojn ŝi rigardis supren.'}"
39,"{'de': 'Vor ihr lag ein zweiter langer Gang, und sie konnte noch eben das weiße Kaninchen darin entlang laufen sehen.', 'eo': 'Super la kapo ĉio estis malluma, sed rekte antaŭ ŝi vidiĝis longa koridoro, kaj jen forkuras tra ĝi la Blanka Kuniklo.'}"
40,"{'de': 'Es war kein Augenblick zu verlieren: fort rannte Alice wie der Wind, und hörte es gerade noch sagen, als es um eine Ecke bog: »O, Ohren und Schnurrbart, wie spät es ist!« Sie war dicht hinter ihm, aber als sie um die Ecke bog, da war das Kaninchen nicht mehr zu sehen.', 'eo': 'Ne perdinte eĉ unu momenton, Alicio rapide postsekvis kaj aŭdis ke ĝi diras, malaperante post murangulo, ""se mi malfruos, ĉielo savu miajn orelojn!"" En tiu momento ŝi estis preskaŭ apuda; tamen, kiam ŝi preterpasis la angulon, la kuniklo jam malaperis.'}"
41,"{'de': 'Sie befand sich in einem langen, niedrigen Korridor, der durch eine Reihe Lampen erleuchtet war, die von der Decke herabhingen.', 'eo': 'Kaj ŝi trovis sin sola en ia longa malalta halo lumigita per serio de lampoj kiuj pendas de la plafono.'}"
42,"{'de': 'Zu beiden Seiten des Korridors waren Türen; aber sie waren alle verschlossen.', 'eo': 'Ĉirkaŭ la halo estis pordoj; sed ĉiuj estis fermitaj.'}"
43,"{'de': 'Alice versuchte jede Thür erst auf einer Seite, dann auf der andern; endlich ging sie traurig in der Mitte entlang, überlegend, wie sie je heraus kommen könnte.', 'eo': 'Alicio do marŝis laŭ unu flanko kaj remarŝis laŭ la alia penante malfermi la pordojn; sed ĉiu el ili estis ŝlosita, kaj Alicio malĝoje marŝis laŭ la mezo kaj demandis al si, ĉu ŝi jam neniam povos eliri la halon.'}"
44,"{'de': 'Plötzlich stand sie vor einem kleinen dreibeinigen Tische, ganz von dickem Glas. Es war nichts darauf als ein winziges goldenes Schlüsselchen, und Alices erster Gedanke war, dies möchte zu einer der Thüren des Corridors gehören.', 'eo': 'Subite ŝi rimarkis antaŭ si tripiedan tableton faritan el vitro, kaj jen! kuŝis sur ĝi unu ora ŝlosileto. Tuj la ideo frapis ŝin ke ĝi nepre apartenas al iu el la halpordoj.'}"
45,"{'de': 'Aber ach! entweder waren die Schlösser zu groß, oder der Schlüssel zu klein; kurz, er paßte zu keiner einzigen.', 'eo': 'Sed ho, ve! aŭ la seruroj estis tro grandaj, aŭ la ŝlosileto tro eta, ĉar neniun el ili ĝi malfermis.'}"
46,"{'de': ""Jedoch, als sie das zweite Mal herum ging, kam sie an einen niedrigen Vorhang, den sie vorher nicht bemerkt hatte, und dahinter war eine Thür, ungefähr funfzehn Zoll hoch. Sie steckte das goldene Schlüsselchen in's Schlüsselloch, und zu ihrer großen Freude paßte es."", 'eo': 'Tamen, ĉirkaŭirante la duan fojon, ŝi venis al malalta kurteno, kiun ŝi antaŭe ne rimarkis, kaj malantaŭ la kurteno, jen malgranda pordo alta je kvardek kelke da centimetroj; ŝi enŝovis la oran ŝlosileton, kaj (ho, la ĝojo!) ĝi taŭgis.'}"
47,"{'de': 'Alice schloß die Tür auf und fand, daß sie zu einem kleinen Gange führte, nicht viel größer als ein Mäuseloch.', 'eo': 'Malferminte la pordeton, Alicio trovis ke ĝi kondukas en koridoreton ne multe pli ampleksan ol ordinara rat-tunelo.'}"
48,"{'de': 'Sie kniete nieder und sah durch den Gang in den reizendsten Garten, den man sich denken kann. Wie wünschte sie, aus dem dunklen Corridor zu gelangen, und unter den bunten Blumenbeeten und kühlen Springbrunnen umher zu wandern; aber sie konnte kaum den Kopf durch den Eingang stecken. »Und wenn auch mein Kopf hindurch ginge,« dachte die arme Alice, »was würde es nützen ohne die Schultern.', 'eo': 'Starigante sin sur la genuoj, ŝi direktis la rigardojn,—tra la koridoreto—en—la plej belan ĝardenon, kiun oni povas imagi. Ho! kiel ŝi sopiris eliĝi tiun malluman halon, kaj ĉirkaŭvagadi inter jenaj helfloraj bedoj kaj dolĉaj fontanoj!'}"
49,"{'de': 'O, ich möchte mich zusammenschieben können wie ein Teleskop!', 'eo': 'Sed tra tiu pordeto ŝi ne povus trairigi eĉ la kapon!'}"
50,"{'de': 'Das geht ganz gewiß, wenn ich nur wüßte, wie man es anfängt.« Denn es war kürzlich so viel Merkwürdiges mit ihr vorgegangen, daß Alice anfing zu glauben, es sei fast nichts unmöglich.', 'eo': '""Kaj eĉ se la kapo bone trairus,"" ekpensis nia kompatinda Alicio, ""tre malmulte utilus tio sen la ŝultroj! Ho, se mi nur havus la kapablon teleskopiĝi.'}"
51,"{'de': 'Es schien ihr ganz unnütz, länger bei der kleinen Thür zu warten.', 'eo': 'Eble mi povus, se nur mi scius kiel oni komencas la klopodon?""'}"
52,"{'de': 'Daher ging sie zum Tisch zurück, halb und halb hoffend, sie würde noch einen Schlüssel darauf finden, oder jedenfalls ein Buch mit Anweisungen, wie man sich als Teleskop zusammenschieben könne. Diesmal fand sie ein Fläschchen darauf. »Das gewiß vorhin nicht hier stand,« sagte Alice; und um den Hals des Fläschchens war ein Zettel gebunden, mit den Worten »Trinke mich!« wunderschön in großen Buchstaben drauf gedruckt.', 'eo': 'Ĉar tiom da eksterordinaraj aferoj jam en tiu tago okazis ĉe ŝi, Alicio ja komencis kredi ke neebla estas preskaŭ nenio. Kompreneble neniel utilus staradi ĉe la pordeto, sekve ŝi reiris al la tablo kun la ekespero trovi sur ĝi alian ŝlosilon, aŭ eble libreton pri la arto teleskopiĝi; ĉi tiun fojon ŝi trovis sur ĝi boteleton (""kiu certege ne kuŝis tie antaŭe,"" diris Alicio) kun surskribaĵo, ligita ĉirkaŭ la kolo, havanta la vortojn TRINKU MIN per belegaj grandaj literoj surskribitajn.'}"
53,"{'de': 'Es war bald gesagt, »Trinke mich«, aber die altkluge kleine Alice wollte sich damit nicht übereilen. »Nein, ich werde erst nachsehen,« sprach sie, »ob ein Totenkopf darauf ist oder nicht.« Denn sie hatte mehre hübsche Geschichten gelesen von Kindern, die sich verbrannt hatten oder sich von wilden Tieren hatten fressen lassen, und in andere unangenehme Lagen geraten waren, nur weil sie nicht an die Warnungen dachten, die ihre Freunde ihnen gegeben hatten; zum Beispiel, daß ein rotglühendes Eisen brennt, wenn man es anfaßt; und daß wenn man sich mit einem Messer tief in den Finger schneidet, es gewöhnlich blutet. Und sie hatte nicht vergessen, daß wenn man viel aus einer Flasche mit einem Totenkopf darauf trinkt, es einem unfehlbar schlecht bekommt.', 'eo': 'Mi unue rigardu por vidi ĉu oni surskribis ĝin per \'veneno.\'"" Ĉar ŝi ja antaŭe legis kelke da bonmoralaj rakontoj pri infanoj kiuj aŭ mortbruliĝis, aŭ estis englutitaj de sovaĝaj bestoj, aŭ suferis diversajn aliajn malagrablaĵojn nur simple pro tio, ke ili ne volis atenti ian facilan regulon de la amikoj ofte instruitan, tian ekzemple kia estas la regulo ke brilvarmega fajrilo povas brulvundi la manon, se oni ĝin tenas tro longe; ankaŭ tio ĉi, ke se oni tre profunde tranĉos la fingron, ĝi kredeble sangos; kaj neniam ŝi forgesis ke se oni trinkos multe el botelo markita per \'veneno,\' preskaŭ certe estas ke pli malpli frue ĝi malordigos la internaĵon.'}"
54,"{'de': 'Diese Flasche jedoch hatte keinen Totenkopf.', 'eo': 'Do, certiĝinte ke ĉi tiun botelon oni ne markis per \'veneno\', Alicio kuraĝis gustumi la enhavon. ""Ja, tre bongusta ĝi estas,"" diris ŝi.'}"
55,"{'de': 'Daher wagte Alice zu kosten; und da es ihr gut schmeckte (es war eigentlich wie ein Gemisch von Kirschkuchen, Sahnesauce, Ananas, Putenbraten, Naute und Armen Rittern), so trank sie die Flasche aus.', 'eo': '(Ŝajnis al ŝi esti rava miksaĵo farita el ĉeriztorto, sukerita ovaĵo, ananaso, butersukeraĵo kaj rostita buterpano. Do ne mirinde estas ke tre baldaŭ la boteleto malpleniĝis!)'}"
56,"{'de': '»Was für ein komisches Gefühl!« sagte Alice. »Ich gehe gewiß zu wie ein Teleskop.«', 'eo': '""Ho, kian strangan senton! mi ja nepre teleskopiĝas!""'}"
57,"{'de': 'Und so war es in der Tat: jetzt war sie nur noch zehn Zoll hoch, und ihr Gesicht leuchtete bei dem Gedanken, daß sie nun die rechte Höhe habe, um durch die kleine Tür in den schönen Garten zu gehen.', 'eo': 'Ŝi havis jam malpli ol tridek centimetrojn da alteco. Ŝia vizaĝo heliĝis, ĉar nun ŝi havas altecon ĝuste taŭgan por transiri la pordeton en tiun belegan ĝardenon.'}"
58,"{'de': 'Doch erst wartete sie einige Minuten, ob sie noch mehr einschrumpfen werde.', 'eo': 'Tamen ŝi decidis atendi ankoraŭ kelkajn momentojn por sciiĝi ĉu ŝi malkreskos plue.'}"
59,"{'de': 'Sie war einigermaßen ängstlich; »denn es könnte damit aufhören,« sagte Alice zu sich selbst, »daß ich ganz ausginge, wie ein Licht.', 'eo': 'Ŝi sentis pri tio kelkan timon, ""ĉar""—diris ŝi—""povas okazi ke mi malkreskos ĝis nulo, same kiel kandelo.'}"
60,"{'de': 'Mich wundert, wie ich dann aussähe ?« Und sie versuchte sich vorzustellen, wie die Flamme von einem Lichte aussieht, wenn das Licht ausgeblasen ist; aber sie konnte sich nicht erinnern, dies je gesehen zu haben.', 'eo': 'Kian aspekton mi havus en tiu okazo?"" Kaj ŝi penis imagi al si la aspekton kiun kandelflamo havas post kiam oni estingis ĝin!'}"
61,"{'de': 'Nach einer Weile, als sie merkte daß weiter nichts geschah, beschloß sie, gleich in den Garten zu gehen.', 'eo': 'Post iom da tempo, rimarkinte ke nenio plu okazas, ŝi decidis tuj iri en la ĝardenon.'}"
62,"{'de': 'Aber, arme Alice! als sie an die Thür kam, hatte sie das goldene Schlüsselchen vergessen. Sie ging nach dem Tische zurück, es zu holen, fand aber, daß sie es unmöglich erreichen konnte.', 'eo': 'Sed ho ve! alveninte al la pordo, ŝi eltrovis ke ŝi ne havas la oran ŝlosileton; kaj irinte returne al la tablo por reposedi ĝin, (jen alia eltrovo!) ŝi tute ne povis atingi ĝin.'}"
63,"{'de': 'Sie sah es ganz deutlich durch das Glas, und sie gab sich alle Mühe an einem der Tischfüße hinauf zu klettern, aber er war zu glatt; und als sie sich ganz müde gearbeitet hatte, setzte sich das arme, kleine Ding hin und weinte.', 'eo': 'Vidi ĝin tra la vitro ŝi povis tre bone, kaj penegis grimpi sur unu el la tri piedoj; sed ĝi estis tro glitiga; kaj fine, ellaciĝinte per la vana klopodado, la kompatinduleto sidiĝis sur la planko kaj ekploris.'}"
64,"{'de': '»Still, was nützt es so zu weinen!« sagte Alice ganz böse zu sich selbst; »ich rate dir, den Augenblick aufzuhören!« Sie gab sich oft sehr guten Rath (obgleich sie ihn selten befolgte), und manchmal schalt sie sich selbst so strenge, daß sie sich zum Weinen brachte; und einmal, erinnerte sie sich, hatte sie versucht sich eine Ohrfeige zu geben, weil sie im Krocket betrogen hatte, als sie gegen sich selbst spielte; denn dieses eigentümliche Kind stellte sehr gern zwei Personen vor. »Aber jetzt hilft es zu nichts,« dachte die arme Alice, »zu tun als ob ich zwei verschiedene Personen wäre.', 'eo': 'Ŝi havis la kutimon sin tre bone konsili (sed tre malofte agis laŭ la konsilo!) kaj kelkfoje riproĉis sin tiel forte, ke ŝi efektive devis plori; kaj ŝi unu fojon punfrapis sin sur la vango pro la ofendo ke ŝi trompis sin dum iu vetludo kiun ŝi ludis kontraŭ si mem. (Nia Alicio ja estis neordinara infano kaj tre ŝatis ŝajnigi ke ŝi estas du personoj.)'}"
65,"{'de': 'Ach! es ist ja kaum genug von mir übrig zu einer anständigen Person!«', 'eo': '""Sed tiu ŝajnigo ne utilus nun""—ŝi malĝoje ekpensis—""ĉar ja restas da mi apenaŭ sufiĉe por fari eĉ unu respektindan personon!""'}"
66,"{'de': 'Bald fiel ihr Auge auf eine kleine Glasbüchse, die unter dem Tische lag; sie öffnete sie und fand einen sehr kleinen Kuchen darin, auf welchem die Worte »Iß mich!« schön in kleinen Rosinen geschrieben standen. »Gut, ich will ihn essen,« sagte Alice, »und wenn ich davon größer werden, so kann ich den Schlüssel erreichen; wenn ich aber kleiner davon werde, so kann ich unter der Thür durchkriechen.', 'eo': 'Baldaŭ tamen ŝia rigardo falis sur vitran skatoleton, kiu kuŝas sub la tablo: malferminte ĝin, ŝi trovis interne tre malgrandan kukon, sur kiu oni markis (per korintoj) la vortojn: ""Manĝu Min."" ""Nu,"" diris Alicio, ""mi vin manĝos!'}"
67,"{'de': 'So, auf jeden Fall, gelange ich in den Garten, es ist mir einerlei wie.«', 'eo': 'Se vi igos min kreski, mi povos atingi la ŝlosilon; kaj, se male okazos, mi povos rampi sub la pordo. Ambaŭokaze mi eniĝos la ĝardenon, kaj se nur okazos tio, ne tre gravas la kielo.""'}"
68,"{'de': 'Sie aß ein Bißchen, und sagte neugierig zu sich selbst: »Aufwärts oder abwärts ?« Dabei hielt sie die Hand prüfend auf ihren Kopf und war ganz erstaunt zu bemerken, daß sie dieselbe Größe behielt.', 'eo': 'Sekve ŝi manĝis peceton de la kuko dirante al si ""Laŭ kiu direkto, laŭ kiu do?"" kaj tenante la manon sur la verto por palpe sciiĝi ĉu ĝi plialtiĝas aŭ male; kaj tre surprizis ŝin la konstato ke ŝi restas konstante samalta.'}"
69,"{'de': 'Freilich geschieht dies gewöhnlich, wenn man Kuchen ißt; aber Alice war schon so an wunderbare Dinge gewöhnt, daß es ihr ganz langweilig schien, wenn das Leben so natürlich fortging.', 'eo': 'Kiam oni manĝas kukon, tio ja okazas ordinare, sed Alicio jam tiom alkutimis atendi ke nenio okazos krom la neordinara, ke estis por ŝi tede kaj malinterese kiam okazis nur ordinaraĵoj.'}"
70,"{'de': 'Sie machte sich also daran, und verzehrte den Kuchen völlig.', 'eo': 'Do, por ion okazigi, ŝi laboradis per la dentoj ĝis de la kuko neniom restis.'}"
71,"{'de': 'Zweites Kapitel – Der Thränenpfuhl.', 'eo': 'ĈAPITRO II La Lageto farita el Larmoj'}"
72,"{'de': '»Verquerer und verquerer!« rief Alice.', 'eo': '""Neniam mi spertis tiaĵo,"" ekkriis Alicio, (pro eksciteco ŝi eĉ forgesis la akuzativon).'}"
73,"{'de': '(Sie war so überrascht, daß sie im Augenblick ihre eigene Sprache ganz vergaß) »Jetzt werde ich auseinander geschoben wie das längste Teleskop das es je gab!', 'eo': '""Jen mi plilongiĝas teleskope, kiel la plej granda teleskopo en la tuta mondo. Adiaŭ, piedetoj miaj!""'}"
74,"{'de': 'Lebt wohl, Füße!« (Denn als sie auf ihre Füße hinabsah, konnte sie sie kaum mehr zu Gesicht bekommen, so weit fort waren sie schon.) »O meine armen Füßchen! wer euch wohl nun Schuhe und Strümpfe anziehen wird, meine Besten? denn ich kann es unmöglich thun!', 'eo': '(Kiam ŝi direktis la rigardojn al la piedoj, pro la plilongiĝo ili jam fariĝis tute malproksimaj, kaj apenaŭ ŝi povis vidi ilin.) ""Ho, vi kompatinduloj! kiu morgaŭ vestos al vi la ŝtrumpojn kaj ŝuojn?'}"
